epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1291.28,0.9505,0.59672,1.07675,0.86589,0.81779,0.86951,0.62237,1.18076,0.7154,1.21289,0.000848969,0.000848969,0.000848969
43,1321.76,0.94909,0.59302,1.07611,0.84432,0.82176,0.86474,0.62064,1.17626,0.72592,1.22454,0.000834822,0.000834822,0.000834822
44,1352.31,0.93077,0.58734,1.07052,0.85517,0.82565,0.86812,0.62986,1.15108,0.71509,1.20694,0.000820675,0.000820675,0.000820675
45,1382.82,0.92211,0.58105,1.06646,0.85475,0.81151,0.85771,0.6197,1.17309,0.73397,1.21939,0.000806528,0.000806528,0.000806528
46,1413.61,0.91932,0.57564,1.06603,0.84712,0.81329,0.8566,0.61712,1.17688,0.72804,1.2304,0.00079238,0.00079238,0.00079238
47,1444.16,0.91551,0.57553,1.06377,0.85008,0.80825,0.8536,0.61713,1.18061,0.74823,1.22163,0.000778233,0.000778233,0.000778233
48,1474.59,0.90842,0.56109,1.05721,0.86264,0.82446,0.86931,0.63073,1.16922,0.70311,1.2108,0.000764086,0.000764086,0.000764086
49,1505.43,0.90978,0.56737,1.0593,0.86289,0.8251,0.86816,0.63264,1.14856,0.72277,1.20617,0.000749939,0.000749939,0.000749939
50,1535.95,0.90525,0.561,1.05895,0.84103,0.82619,0.86207,0.61955,1.18373,0.728,1.2283,0.000735792,0.000735792,0.000735792
51,1566.63,0.8905,0.558,1.05083,0.86797,0.80519,0.86448,0.61821,1.18793,0.72682,1.22312,0.000721645,0.000721645,0.000721645
52,1596.94,0.88551,0.55559,1.04951,0.85037,0.83474,0.86618,0.62854,1.14721,0.71479,1.20968,0.000707498,0.000707498,0.000707498
53,1627.61,0.88779,0.55316,1.04944,0.85564,0.81431,0.862,0.63003,1.14215,0.72733,1.20983,0.000693351,0.000693351,0.000693351
54,1658.12,0.87116,0.54285,1.03986,0.85757,0.82201,0.86403,0.62933,1.15631,0.71441,1.20524,0.000679204,0.000679204,0.000679204
55,1688.69,0.8726,0.53952,1.04211,0.85522,0.81473,0.85883,0.62304,1.15997,0.71904,1.2099,0.000665057,0.000665057,0.000665057
