epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,1611.21,2.14956,1.37294,2.2658,0.83779,0.77818,0.8469,0.5678,2.43969,1.53789,2.43391,0.0004654,0.0004654,0.0004654
29,1668.46,2.13695,1.34968,2.24729,0.83473,0.79496,0.84625,0.56516,2.48062,1.50464,2.48898,0.0004456,0.0004456,0.0004456
30,1725.81,2.08703,1.31643,2.23983,0.85034,0.77415,0.84239,0.56076,2.47283,1.57814,2.46578,0.0004258,0.0004258,0.0004258
31,1783.15,2.08757,1.30736,2.23238,0.84325,0.78987,0.84609,0.5675,2.43557,1.4921,2.44999,0.000406,0.000406,0.000406
32,1840.41,2.0384,1.27323,2.21117,0.84443,0.79122,0.84857,0.56914,2.43329,1.50018,2.46362,0.0003862,0.0003862,0.0003862
33,1897.74,2.03557,1.25802,2.20055,0.83245,0.7973,0.84874,0.57007,2.43687,1.49762,2.44164,0.0003664,0.0003664,0.0003664
34,1955.07,2.0072,1.24132,2.19297,0.8384,0.80453,0.8524,0.57318,2.43139,1.48299,2.4629,0.0003466,0.0003466,0.0003466
35,2012.4,1.97728,1.21756,2.1857,0.84178,0.79088,0.84951,0.57897,2.4027,1.51428,2.46113,0.0003268,0.0003268,0.0003268
36,2069.7,1.97392,1.19802,2.17076,0.8578,0.78272,0.85479,0.58261,2.40671,1.4629,2.44343,0.000307,0.000307,0.000307
37,2127.09,1.93318,1.17596,2.16453,0.85598,0.79317,0.85001,0.57436,2.43169,1.50474,2.46283,0.0002872,0.0002872,0.0002872
38,2184.32,1.90891,1.1542,2.1484,0.86124,0.78529,0.85547,0.58434,2.4084,1.47007,2.44918,0.0002674,0.0002674,0.0002674
39,2241.88,1.9034,1.15361,2.14754,0.85796,0.79125,0.85295,0.58603,2.39145,1.46154,2.45065,0.0002476,0.0002476,0.0002476
40,2299.38,1.86498,1.12696,2.12798,0.85578,0.79744,0.85796,0.5823,2.4038,1.43127,2.45276,0.0002278,0.0002278,0.0002278
41,2358.97,1.73652,0.86368,2.08015,0.84489,0.80155,0.84984,0.58175,2.39509,1.47635,2.47142,0.000208,0.000208,0.000208
42,2416.12,1.68335,0.81683,2.04256,0.85913,0.79407,0.85556,0.58604,2.38258,1.45981,2.47003,0.0001882,0.0001882,0.0001882
43,2473.38,1.64067,0.7951,2.02584,0.85511,0.79491,0.85064,0.58324,2.38517,1.4842,2.47057,0.0001684,0.0001684,0.0001684
44,2530.56,1.61791,0.7898,2.01518,0.87032,0.7928,0.85391,0.58727,2.35577,1.47775,2.47508,0.0001486,0.0001486,0.0001486
45,2587.79,1.591,0.7683,1.99801,0.864,0.80053,0.85591,0.59401,2.34929,1.47502,2.44663,0.0001288,0.0001288,0.0001288
46,2644.89,1.56005,0.75356,1.9863,0.85873,0.80708,0.85947,0.595,2.35734,1.45576,2.45699,0.000109,0.000109,0.000109
47,2702.02,1.52866,0.73342,1.97589,0.87085,0.794,0.85612,0.59692,2.34328,1.45401,2.45526,8.92e-05,8.92e-05,8.92e-05
48,2759.21,1.51626,0.72603,1.96897,0.87813,0.79533,0.85745,0.59935,2.33884,1.46169,2.45862,6.94e-05,6.94e-05,6.94e-05
49,2816.45,1.49855,0.72017,1.96079,0.8728,0.79752,0.85558,0.59644,2.33574,1.46758,2.4546,4.96e-05,4.96e-05,4.96e-05
50,2873.56,1.46805,0.70556,1.94986,0.86494,0.80793,0.85673,0.59881,2.33332,1.47195,2.45436,2.98e-05,2.98e-05,2.98e-05
