epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1781.37,2.02865,1.22528,2.18564,0.83308,0.77723,0.84314,0.60176,2.47792,1.51224,2.45011,0.000848969,0.000848969,0.000848969
43,1822.61,2.02111,1.20957,2.1805,0.85795,0.78838,0.85527,0.61212,2.41607,1.47386,2.42779,0.000834822,0.000834822,0.000834822
44,1863.82,1.98888,1.20106,2.16661,0.8489,0.79321,0.84672,0.61191,2.43433,1.51496,2.45423,0.000820675,0.000820675,0.000820675
45,1905.16,1.97797,1.19857,2.16535,0.83792,0.80096,0.84999,0.61049,2.42848,1.49687,2.45034,0.000806528,0.000806528,0.000806528
46,1946.45,1.95928,1.18091,2.1593,0.84303,0.79305,0.84941,0.61827,2.41128,1.48825,2.43444,0.00079238,0.00079238,0.00079238
47,1987.77,1.94901,1.17811,2.15384,0.84534,0.79484,0.84773,0.61487,2.42005,1.48269,2.43765,0.000778233,0.000778233,0.000778233
48,2029.05,1.92747,1.14894,2.14018,0.83113,0.8084,0.84965,0.60655,2.4684,1.48967,2.45727,0.000764086,0.000764086,0.000764086
49,2070.38,1.93919,1.17442,2.15242,0.83223,0.79969,0.84857,0.60822,2.4365,1.48093,2.45943,0.000749939,0.000749939,0.000749939
50,2111.6,1.92735,1.15087,2.14509,0.83505,0.79804,0.84971,0.61616,2.41616,1.52107,2.44621,0.000735792,0.000735792,0.000735792
51,2153.07,1.91174,1.13536,2.1264,0.83347,0.81519,0.85854,0.61799,2.42746,1.45433,2.44058,0.000721645,0.000721645,0.000721645
52,2194.35,1.88376,1.12832,2.12755,0.82913,0.80818,0.84997,0.61623,2.40979,1.47972,2.46452,0.000707498,0.000707498,0.000707498
53,2235.83,1.87455,1.11392,2.11888,0.82652,0.80124,0.84704,0.61636,2.40046,1.50039,2.45253,0.000693351,0.000693351,0.000693351
54,2277.38,1.8629,1.10761,2.10635,0.83536,0.80429,0.84824,0.61367,2.44121,1.48846,2.46127,0.000679204,0.000679204,0.000679204
55,2318.96,1.86882,1.10558,2.1134,0.83959,0.79902,0.85094,0.61614,2.39809,1.4271,2.43825,0.000665057,0.000665057,0.000665057
56,2386.91,1.84498,1.08159,2.10014,0.82975,0.81219,0.85187,0.61655,2.39403,1.49449,2.43532,0.000650909,0.000650909,0.000650909
57,2428.31,1.81775,1.05686,2.09141,0.82949,0.80585,0.84527,0.61468,2.41665,1.49001,2.45749,0.000636762,0.000636762,0.000636762
58,2469.72,1.82334,1.0718,2.09477,0.83869,0.81185,0.85531,0.61967,2.39838,1.45195,2.45565,0.000622615,0.000622615,0.000622615
59,2511.05,1.80067,1.06175,2.08676,0.83318,0.83218,0.8586,0.62326,2.38808,1.42411,2.45053,0.000608468,0.000608468,0.000608468
60,2552.55,1.79681,1.0549,2.07807,0.85103,0.81285,0.8589,0.61948,2.40713,1.49159,2.4726,0.000594321,0.000594321,0.000594321
61,2593.9,1.77732,1.03889,2.07581,0.85554,0.79977,0.85612,0.6202,2.39705,1.48456,2.46306,0.000580174,0.000580174,0.000580174
62,2635.39,1.77427,1.04412,2.07659,0.85261,0.8002,0.85195,0.62117,2.39403,1.44759,2.4617,0.000566027,0.000566027,0.000566027
63,2676.99,1.77149,1.03694,2.07307,0.85808,0.80841,0.85654,0.61875,2.39103,1.47027,2.47487,0.00055188,0.00055188,0.00055188
64,2718.52,1.75978,1.02439,2.07298,0.83502,0.81286,0.854,0.61871,2.41402,1.45671,2.50524,0.000537733,0.000537733,0.000537733
65,2759.75,1.74656,1.01485,2.06494,0.84794,0.81254,0.8563,0.61752,2.43164,1.44973,2.49458,0.000523586,0.000523586,0.000523586
66,2801.21,1.73847,0.99496,2.05232,0.86259,0.80115,0.86209,0.62218,2.39269,1.4324,2.46684,0.000509438,0.000509438,0.000509438
67,2842.64,1.71738,0.98531,2.05,0.85532,0.79831,0.84924,0.61868,2.38878,1.51996,2.46046,0.000495291,0.000495291,0.000495291
68,2883.99,1.71382,0.98505,2.04347,0.84723,0.824,0.86222,0.62911,2.36123,1.45664,2.4549,0.000481144,0.000481144,0.000481144
69,2925.58,1.70266,0.97215,2.04535,0.86289,0.80926,0.86015,0.62603,2.38168,1.43599,2.48973,0.000466997,0.000466997,0.000466997
70,2966.97,1.67934,0.97566,2.03079,0.8735,0.79761,0.8596,0.62299,2.37576,1.43953,2.46461,0.00045285,0.00045285,0.00045285
71,3008.37,1.68926,0.96369,2.0355,0.87256,0.80573,0.86115,0.63023,2.36729,1.43122,2.45939,0.000438703,0.000438703,0.000438703
72,3049.77,1.66776,0.95157,2.02986,0.84132,0.82873,0.86024,0.6264,2.38419,1.42976,2.46701,0.000424556,0.000424556,0.000424556
73,3090.99,1.6522,0.95848,2.02364,0.86474,0.81099,0.8631,0.62972,2.35753,1.42347,2.45477,0.000410409,0.000410409,0.000410409
74,3132.25,1.65542,0.9461,2.01453,0.85578,0.8158,0.85805,0.62616,2.36428,1.44519,2.46601,0.000396262,0.000396262,0.000396262
75,3173.64,1.64256,0.94328,2.01416,0.85532,0.81193,0.85308,0.62618,2.3669,1.4554,2.46712,0.000382115,0.000382115,0.000382115
76,3215.07,1.63485,0.92983,2.00881,0.86958,0.80569,0.85996,0.63065,2.35003,1.44347,2.46174,0.000367967,0.000367967,0.000367967
77,3256.48,1.62378,0.93098,2.01289,0.8584,0.8089,0.85708,0.62803,2.37064,1.41987,2.47424,0.00035382,0.00035382,0.00035382
78,3297.77,1.59549,0.91551,1.99554,0.86369,0.8089,0.85975,0.63029,2.34649,1.41967,2.47918,0.000339673,0.000339673,0.000339673
79,3339.14,1.58917,0.89986,1.98901,0.85268,0.82383,0.86379,0.63462,2.34168,1.41169,2.46706,0.000325526,0.000325526,0.000325526
80,3380.57,1.59347,0.9069,1.99015,0.84249,0.82741,0.86311,0.63387,2.33535,1.43207,2.47531,0.000311379,0.000311379,0.000311379
81,3421.93,1.58468,0.9071,1.99417,0.86569,0.81988,0.86441,0.6333,2.34962,1.42282,2.49435,0.000297232,0.000297232,0.000297232
82,3463.29,1.57284,0.90193,1.98893,0.85618,0.81131,0.85986,0.62682,2.37021,1.44538,2.4844,0.000283085,0.000283085,0.000283085
83,3504.61,1.56133,0.88749,1.98597,0.8538,0.82269,0.86121,0.6301,2.35379,1.43956,2.47825,0.000268938,0.000268938,0.000268938
84,3545.93,1.55616,0.88624,1.97699,0.84595,0.82493,0.86116,0.63731,2.34843,1.42953,2.46859,0.000254791,0.000254791,0.000254791
85,3587.49,1.54092,0.88005,1.97679,0.84083,0.83002,0.86349,0.63132,2.34852,1.43195,2.48397,0.000240644,0.000240644,0.000240644
86,3628.78,1.53094,0.86969,1.97873,0.83804,0.83005,0.86446,0.6334,2.35276,1.44381,2.48014,0.000226497,0.000226497,0.000226497
87,3670.27,1.52804,0.86594,1.96809,0.8534,0.82718,0.86421,0.63509,2.33805,1.42815,2.47421,0.000212349,0.000212349,0.000212349
88,3711.62,1.52289,0.86295,1.96859,0.86483,0.81256,0.86422,0.63499,2.33168,1.43707,2.46498,0.000198202,0.000198202,0.000198202
89,3753.06,1.50527,0.8512,1.96247,0.85887,0.81516,0.86474,0.63428,2.32953,1.45303,2.4765,0.000184055,0.000184055,0.000184055
90,3794.53,1.50672,0.85264,1.9691,0.85283,0.82353,0.86346,0.63346,2.34509,1.44701,2.47864,0.000169908,0.000169908,0.000169908
91,3841.34,1.37045,0.63969,1.89067,0.85617,0.81642,0.86015,0.63388,2.33386,1.44525,2.48804,0.000155761,0.000155761,0.000155761
92,3882.44,1.31177,0.61245,1.87237,0.85299,0.83007,0.86505,0.63809,2.32729,1.4506,2.49159,0.000141614,0.000141614,0.000141614
93,3923.62,1.29646,0.6028,1.86372,0.84881,0.83074,0.86527,0.63694,2.33797,1.43638,2.49043,0.000127467,0.000127467,0.000127467
94,3964.76,1.27431,0.59925,1.85347,0.84085,0.83019,0.86157,0.63334,2.34426,1.45108,2.4978,0.00011332,0.00011332,0.00011332
95,4005.85,1.25404,0.58643,1.8478,0.86381,0.8157,0.86387,0.6369,2.32988,1.42963,2.49178,9.91726e-05,9.91726e-05,9.91726e-05
96,4046.95,1.24433,0.58035,1.84268,0.86154,0.82329,0.86451,0.63669,2.32421,1.44647,2.49205,8.50255e-05,8.50255e-05,8.50255e-05
97,4088.18,1.2406,0.57822,1.83514,0.86389,0.81723,0.86373,0.63632,2.33371,1.45726,2.50313,7.08784e-05,7.08784e-05,7.08784e-05
98,4129.46,1.22911,0.57657,1.83544,0.87289,0.80141,0.86153,0.63453,2.33229,1.46098,2.506,5.67313e-05,5.67313e-05,5.67313e-05
99,4170.68,1.2156,0.57083,1.83067,0.84164,0.82766,0.86341,0.63437,2.33422,1.46178,2.50935,4.25842e-05,4.25842e-05,4.25842e-05
100,4211.88,1.19822,0.56261,1.8254,0.83922,0.8274,0.86036,0.63245,2.32629,1.47525,2.50024,2.84371e-05,2.84371e-05,2.84371e-05
