epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1848.07,1.84206,1.06408,2.06073,0.86405,0.81452,0.87585,0.60736,2.32717,1.34814,2.3063,0.0005941,0.0005941,0.0005941
43,1889.18,1.83187,1.05949,2.05993,0.8545,0.81731,0.87033,0.59868,2.38145,1.37456,2.34128,0.0005842,0.0005842,0.0005842
44,1930.1,1.8162,1.06102,2.0591,0.84593,0.81057,0.86706,0.59092,2.42854,1.41747,2.32685,0.0005743,0.0005743,0.0005743
45,1971.09,1.80551,1.04667,2.05069,0.84547,0.81631,0.8662,0.59567,2.3739,1.40274,2.32082,0.0005644,0.0005644,0.0005644
46,2012.17,1.78887,1.03739,2.0479,0.86092,0.80754,0.86454,0.59941,2.34872,1.41882,2.30378,0.0005545,0.0005545,0.0005545
47,2053.26,1.79595,1.03303,2.05335,0.84583,0.81023,0.8659,0.5951,2.38721,1.38687,2.32798,0.0005446,0.0005446,0.0005446
48,2094.29,1.77823,1.01522,2.03378,0.85989,0.81504,0.86953,0.60202,2.3481,1.37783,2.31107,0.0005347,0.0005347,0.0005347
49,2135.39,1.78573,1.02709,2.04599,0.85342,0.81819,0.8655,0.59801,2.33832,1.38371,2.33346,0.0005248,0.0005248,0.0005248
50,2176.39,1.77211,1.01358,2.04261,0.86518,0.81765,0.8747,0.60795,2.34229,1.3538,2.31307,0.0005149,0.0005149,0.0005149
51,2217.56,1.76096,1.00696,2.03464,0.85949,0.81102,0.8695,0.59602,2.39583,1.37428,2.33796,0.000505,0.000505,0.000505
52,2258.43,1.74559,1.00854,2.03162,0.85174,0.81912,0.86676,0.60457,2.34462,1.38847,2.3167,0.0004951,0.0004951,0.0004951
53,2299.3,1.74978,0.99504,2.02885,0.85276,0.8175,0.86378,0.60127,2.33429,1.41392,2.32304,0.0004852,0.0004852,0.0004852
54,2340.34,1.73842,0.99393,2.01825,0.82936,0.83054,0.8628,0.59915,2.3667,1.41713,2.32515,0.0004753,0.0004753,0.0004753
55,2381.31,1.72974,0.98676,2.02343,0.85779,0.80746,0.86719,0.60418,2.33193,1.40929,2.31964,0.0004654,0.0004654,0.0004654
56,2448.53,1.72345,0.97768,2.01253,0.85388,0.8087,0.86892,0.6043,2.33917,1.38655,2.32927,0.0004555,0.0004555,0.0004555
57,2489.58,1.70736,0.96179,2.00653,0.87016,0.80573,0.86888,0.60671,2.34477,1.36595,2.31753,0.0004456,0.0004456,0.0004456
58,2530.57,1.71084,0.97319,2.01475,0.8514,0.83096,0.87455,0.61338,2.31344,1.35097,2.30965,0.0004357,0.0004357,0.0004357
59,2571.6,1.70012,0.96993,2.00991,0.86414,0.811,0.86862,0.60251,2.37812,1.38293,2.32668,0.0004258,0.0004258,0.0004258
60,2612.64,1.69102,0.95914,1.99998,0.87305,0.79924,0.86844,0.59999,2.3892,1.42096,2.34018,0.0004159,0.0004159,0.0004159
61,2653.69,1.68195,0.95078,1.99803,0.86678,0.80952,0.87097,0.6097,2.32607,1.36612,2.31437,0.000406,0.000406,0.000406
62,2694.84,1.6765,0.95743,1.99546,0.8718,0.8185,0.87314,0.60758,2.32527,1.38252,2.32664,0.0003961,0.0003961,0.0003961
63,2735.99,1.67245,0.94978,1.99566,0.87718,0.8211,0.87745,0.61197,2.31299,1.3697,2.32191,0.0003862,0.0003862,0.0003862
64,2776.99,1.66049,0.94448,1.99205,0.86372,0.81805,0.87303,0.60929,2.32166,1.36691,2.32256,0.0003763,0.0003763,0.0003763
65,2817.94,1.65468,0.93979,1.98877,0.85411,0.82268,0.87305,0.61339,2.28799,1.3727,2.31109,0.0003664,0.0003664,0.0003664
66,2858.99,1.63896,0.92504,1.98331,0.86449,0.82021,0.87109,0.61188,2.32638,1.37819,2.3234,0.0003565,0.0003565,0.0003565
67,2900.01,1.63517,0.92276,1.98413,0.86496,0.81762,0.86812,0.60622,2.33848,1.38463,2.33249,0.0003466,0.0003466,0.0003466
68,2941.3,1.63099,0.92213,1.97595,0.84681,0.83075,0.87585,0.60793,2.33505,1.3735,2.32027,0.0003367,0.0003367,0.0003367
69,2982.38,1.61604,0.91595,1.97386,0.856,0.83056,0.87445,0.61546,2.31396,1.34186,2.32341,0.0003268,0.0003268,0.0003268
70,3023.39,1.61506,0.91635,1.97709,0.8639,0.81672,0.87277,0.60827,2.35377,1.38125,2.34853,0.0003169,0.0003169,0.0003169
71,3064.48,1.62247,0.91266,1.97778,0.86798,0.81858,0.87591,0.61176,2.33395,1.36849,2.33034,0.000307,0.000307,0.000307
72,3105.52,1.60013,0.89903,1.96913,0.87626,0.81091,0.87343,0.61174,2.33052,1.38264,2.34147,0.0002971,0.0002971,0.0002971
73,3146.51,1.59524,0.90581,1.97548,0.86676,0.82041,0.87233,0.60912,2.35152,1.37036,2.34406,0.0002872,0.0002872,0.0002872
74,3187.57,1.59505,0.89409,1.96413,0.8662,0.82618,0.87774,0.61446,2.33484,1.36275,2.3316,0.0002773,0.0002773,0.0002773
75,3228.67,1.58869,0.89453,1.96758,0.87436,0.81933,0.88027,0.6192,2.31719,1.36513,2.33826,0.0002674,0.0002674,0.0002674
76,3269.84,1.58922,0.89049,1.96644,0.87252,0.81821,0.88295,0.61708,2.3151,1.34362,2.33695,0.0002575,0.0002575,0.0002575
77,3310.89,1.57976,0.89352,1.96982,0.85575,0.83333,0.87606,0.61402,2.3147,1.36161,2.3329,0.0002476,0.0002476,0.0002476
78,3362.14,1.55981,0.87915,1.95581,0.86134,0.82225,0.87321,0.60976,2.32536,1.36033,2.3374,0.0002377,0.0002377,0.0002377
79,3403.07,1.55276,0.86684,1.95312,0.86334,0.82941,0.87691,0.61715,2.31633,1.36778,2.33421,0.0002278,0.0002278,0.0002278
80,3444.14,1.55464,0.87165,1.95115,0.87083,0.8121,0.87206,0.60959,2.34207,1.37862,2.34548,0.0002179,0.0002179,0.0002179
81,3485.09,1.55931,0.87562,1.95756,0.85744,0.82265,0.87494,0.61154,2.3315,1.37845,2.33475,0.000208,0.000208,0.000208
82,3526.13,1.54956,0.87159,1.95234,0.87296,0.8189,0.87753,0.61543,2.31095,1.38907,2.33242,0.0001981,0.0001981,0.0001981
83,3567.11,1.54348,0.86676,1.94741,0.85774,0.82443,0.87359,0.61289,2.31677,1.37836,2.33085,0.0001882,0.0001882,0.0001882
84,3608.16,1.54567,0.86751,1.94755,0.86057,0.82698,0.87602,0.61507,2.32402,1.37713,2.34161,0.0001783,0.0001783,0.0001783
85,3649.32,1.53335,0.86436,1.94779,0.86602,0.816,0.87345,0.61413,2.32106,1.39481,2.34881,0.0001684,0.0001684,0.0001684
86,3690.27,1.5258,0.86058,1.94836,0.85941,0.82067,0.87518,0.61763,2.30943,1.37195,2.34113,0.0001585,0.0001585,0.0001585
87,3731.37,1.53267,0.86257,1.94313,0.87463,0.81331,0.87579,0.61338,2.33658,1.39859,2.34637,0.0001486,0.0001486,0.0001486
88,3772.28,1.52613,0.85152,1.94385,0.86936,0.81892,0.87866,0.61546,2.3249,1.38038,2.34149,0.0001387,0.0001387,0.0001387
89,3813.29,1.51282,0.84881,1.93565,0.87793,0.81526,0.87888,0.61575,2.316,1.37462,2.34278,0.0001288,0.0001288,0.0001288
90,3854.17,1.5145,0.85198,1.94082,0.86062,0.8247,0.87621,0.61489,2.32244,1.39078,2.34148,0.0001189,0.0001189,0.0001189
91,3899.72,1.39699,0.64209,1.85718,0.85307,0.82647,0.86996,0.61192,2.30657,1.37987,2.34786,0.000109,0.000109,0.000109
92,3940.51,1.32977,0.61491,1.83662,0.85536,0.82597,0.87038,0.61294,2.31902,1.39789,2.35285,9.91e-05,9.91e-05,9.91e-05
93,3981.23,1.31568,0.60425,1.82809,0.87209,0.81326,0.87263,0.61538,2.32303,1.38867,2.3558,8.92e-05,8.92e-05,8.92e-05
94,4022,1.2963,0.59679,1.82249,0.87271,0.81575,0.87632,0.61912,2.29952,1.38505,2.3466,7.93e-05,7.93e-05,7.93e-05
95,4062.66,1.28755,0.58927,1.82289,0.88068,0.81124,0.87371,0.61656,2.32145,1.39784,2.35174,6.94e-05,6.94e-05,6.94e-05
