epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
29,1688.16,2.45803,1.72695,2.47146,0.81078,0.73392,0.80508,0.51384,2.65237,1.7382,2.66078,0.004456,0.004456,0.004456
30,1746.16,2.39081,1.66195,2.44198,0.81915,0.75756,0.82064,0.51853,2.62747,1.70228,2.63851,0.004258,0.004258,0.004258
31,1804.19,2.40146,1.66429,2.44192,0.81579,0.74652,0.808,0.52087,2.60008,1.73596,2.60921,0.00406,0.00406,0.00406
32,1862.08,2.35072,1.62451,2.42106,0.83305,0.75312,0.82506,0.52592,2.62376,1.66307,2.63518,0.003862,0.003862,0.003862
33,1920.01,2.33814,1.59905,2.40319,0.84456,0.73567,0.82332,0.52988,2.59278,1.6659,2.62332,0.003664,0.003664,0.003664
34,1977.93,2.3176,1.579,2.39375,0.82871,0.74673,0.81663,0.53448,2.56741,1.70546,2.60756,0.003466,0.003466,0.003466
35,2035.72,2.28035,1.54904,2.387,0.82859,0.75028,0.8227,0.5313,2.59776,1.69042,2.62851,0.003268,0.003268,0.003268
36,2093.62,2.27789,1.52861,2.37588,0.80861,0.77629,0.82681,0.53749,2.56641,1.62078,2.60758,0.00307,0.00307,0.00307
37,2151.47,2.22339,1.49477,2.36259,0.83546,0.75488,0.82372,0.53588,2.60126,1.66466,2.61254,0.002872,0.002872,0.002872
38,2209.15,2.2006,1.47459,2.33546,0.82143,0.76896,0.82917,0.54,2.55564,1.60846,2.60075,0.002674,0.002674,0.002674
39,2267.06,2.19069,1.45157,2.33918,0.81989,0.78429,0.833,0.55,2.5391,1.58965,2.59678,0.002476,0.002476,0.002476
40,2324.98,2.15032,1.42775,2.31218,0.84893,0.7506,0.82956,0.54703,2.56333,1.59063,2.59905,0.002278,0.002278,0.002278
41,2385.13,2.01981,1.10447,2.29196,0.84077,0.77423,0.83902,0.55831,2.51839,1.54846,2.57101,0.00208,0.00208,0.00208
42,2442.68,1.96262,1.04593,2.24972,0.82181,0.78167,0.8309,0.55114,2.50055,1.56835,2.58955,0.001882,0.001882,0.001882
43,2500.09,1.91667,1.01215,2.22916,0.85496,0.77034,0.84004,0.56048,2.49774,1.56486,2.58101,0.001684,0.001684,0.001684
44,2557.6,1.89079,0.99532,2.21182,0.83144,0.77483,0.83039,0.55394,2.50308,1.60518,2.59841,0.001486,0.001486,0.001486
45,2615.26,1.84472,0.97374,2.18786,0.83363,0.78349,0.83968,0.56425,2.47176,1.54469,2.58803,0.001288,0.001288,0.001288
46,2672.93,1.82839,0.96136,2.18089,0.8456,0.78773,0.84835,0.56834,2.48439,1.50418,2.58761,0.00109,0.00109,0.00109
47,2730.54,1.7819,0.92661,2.15809,0.83911,0.78443,0.84532,0.56639,2.4803,1.52619,2.58782,0.000892,0.000892,0.000892
48,2787.97,1.77503,0.9225,2.15243,0.83449,0.78245,0.84031,0.56801,2.47202,1.53256,2.58896,0.000694,0.000694,0.000694
49,2845.42,1.74655,0.90714,2.14085,0.85439,0.77719,0.84599,0.56893,2.4649,1.51297,2.58587,0.000496,0.000496,0.000496
50,2903.07,1.71578,0.88908,2.1257,0.84872,0.78151,0.84521,0.57236,2.4563,1.5157,2.58227,0.000298,0.000298,0.000298
