epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,577.4,1.22735,0.86418,1.21972,0.77298,0.71574,0.76377,0.47741,1.34308,0.98448,1.28855,0.007426,0.007426,0.007426
15,618.289,1.20341,0.84114,1.20804,0.80641,0.74266,0.81371,0.51586,1.29362,0.8995,1.25292,0.007228,0.007228,0.007228
16,659.282,1.20092,0.831,1.20604,0.81478,0.77141,0.83172,0.52771,1.25827,0.86141,1.24058,0.00703,0.00703,0.00703
17,700.15,1.17193,0.80197,1.1861,0.8449,0.71774,0.81111,0.51944,1.27998,0.90095,1.26245,0.006832,0.006832,0.006832
18,741.093,1.16536,0.79868,1.18265,0.80651,0.74943,0.81263,0.51215,1.30611,0.87477,1.25929,0.006634,0.006634,0.006634
19,782.11,1.14122,0.77528,1.17063,0.8259,0.77383,0.8278,0.53105,1.27307,0.84599,1.23749,0.006436,0.006436,0.006436
20,823.074,1.11863,0.75114,1.16029,0.84046,0.78171,0.84254,0.54889,1.22925,0.80899,1.22415,0.006238,0.006238,0.006238
21,863.919,1.10759,0.74077,1.15511,0.83686,0.77318,0.84322,0.55074,1.2252,0.80808,1.222,0.00604,0.00604,0.00604
22,904.872,1.10533,0.72784,1.15094,0.84367,0.78743,0.85616,0.56296,1.20131,0.77945,1.2045,0.005842,0.005842,0.005842
23,945.769,1.0775,0.71102,1.13566,0.8357,0.77354,0.83987,0.54116,1.25322,0.81729,1.22799,0.005644,0.005644,0.005644
24,986.715,1.08262,0.7114,1.14171,0.83893,0.80115,0.85976,0.56453,1.20186,0.76553,1.20223,0.005446,0.005446,0.005446
25,1027.59,1.04967,0.68447,1.12159,0.81984,0.79679,0.84187,0.55029,1.21432,0.78098,1.21412,0.005248,0.005248,0.005248
26,1068.41,1.04725,0.67948,1.12046,0.87112,0.78158,0.85672,0.56947,1.19019,0.75195,1.20651,0.00505,0.00505,0.00505
27,1109.33,1.04126,0.67132,1.1122,0.83509,0.80037,0.85642,0.56424,1.19742,0.75045,1.21332,0.004852,0.004852,0.004852
28,1150.17,1.01933,0.65691,1.1066,0.85486,0.78929,0.85722,0.57677,1.18484,0.73792,1.20762,0.004654,0.004654,0.004654
29,1191.04,1.01444,0.65131,1.10258,0.85653,0.79978,0.86175,0.57991,1.18273,0.74046,1.20003,0.004456,0.004456,0.004456
30,1232.04,0.99402,0.63295,1.09445,0.85235,0.79325,0.85783,0.57608,1.1849,0.74955,1.20053,0.004258,0.004258,0.004258
31,1272.89,0.99229,0.62998,1.0903,0.83257,0.81257,0.86031,0.57306,1.19038,0.73595,1.20001,0.00406,0.00406,0.00406
32,1313.77,0.97331,0.61443,1.08375,0.84641,0.78832,0.84605,0.56242,1.19818,0.77462,1.21683,0.003862,0.003862,0.003862
33,1354.68,0.96318,0.60866,1.07666,0.85925,0.81639,0.86279,0.58108,1.16289,0.71623,1.19776,0.003664,0.003664,0.003664
34,1395.72,0.95408,0.60207,1.0735,0.85966,0.82192,0.87098,0.59025,1.15982,0.72391,1.19147,0.003466,0.003466,0.003466
35,1436.67,0.94392,0.59305,1.07231,0.86864,0.7886,0.85917,0.57923,1.1716,0.74001,1.20389,0.003268,0.003268,0.003268
36,1477.57,0.93932,0.58747,1.06539,0.86544,0.81212,0.8699,0.59413,1.14032,0.7017,1.17538,0.00307,0.00307,0.00307
37,1518.43,0.9182,0.57122,1.06112,0.8734,0.80697,0.87098,0.59289,1.14833,0.69688,1.18904,0.002872,0.002872,0.002872
38,1559.31,0.9066,0.56318,1.05117,0.8762,0.80061,0.86958,0.60197,1.13415,0.69485,1.17876,0.002674,0.002674,0.002674
39,1600.38,0.90292,0.55777,1.05297,0.87142,0.80586,0.86907,0.59454,1.14258,0.70038,1.19123,0.002476,0.002476,0.002476
40,1641.27,0.88332,0.54648,1.04036,0.86052,0.81385,0.8632,0.5884,1.16623,0.71691,1.19825,0.002278,0.002278,0.002278
41,1685.09,0.82723,0.44918,1.01438,0.8556,0.81423,0.86156,0.58496,1.17597,0.69977,1.20221,0.00208,0.00208,0.00208
42,1725.8,0.80732,0.43325,0.99936,0.85695,0.816,0.86295,0.59594,1.14232,0.70676,1.19311,0.001882,0.001882,0.001882
43,1766.39,0.78773,0.42068,0.99072,0.86677,0.80838,0.86282,0.59386,1.13841,0.70017,1.18791,0.001684,0.001684,0.001684
44,1807.06,0.77102,0.41595,0.9859,0.87608,0.81303,0.86973,0.60104,1.13337,0.68023,1.19687,0.001486,0.001486,0.001486
45,1847.76,0.75585,0.40549,0.97787,0.87917,0.81431,0.87059,0.60295,1.13284,0.68295,1.19367,0.001288,0.001288,0.001288
46,1888.53,0.74492,0.39885,0.97146,0.85831,0.82827,0.86764,0.59954,1.1359,0.68829,1.19176,0.00109,0.00109,0.00109
47,1929.2,0.72691,0.3907,0.96811,0.87375,0.81444,0.86695,0.59974,1.13527,0.69183,1.19792,0.000892,0.000892,0.000892
48,1969.8,0.71926,0.38502,0.96298,0.85932,0.82719,0.87115,0.60535,1.13001,0.68045,1.19754,0.000694,0.000694,0.000694
49,2010.48,0.70596,0.37874,0.95808,0.86651,0.8235,0.87052,0.60148,1.13,0.67896,1.19928,0.000496,0.000496,0.000496
50,2051.08,0.69166,0.37068,0.95282,0.85785,0.83368,0.87041,0.60334,1.12844,0.67885,1.2007,0.000298,0.000298,0.000298
