epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
25,1039.27,1.19383,0.85203,1.25772,0.80951,0.74856,0.81288,0.51796,1.29883,0.90606,1.32409,0.005248,0.005248,0.005248
26,1080.4,1.19223,0.84221,1.25502,0.82139,0.75163,0.81718,0.51127,1.32788,0.90978,1.34497,0.00505,0.00505,0.00505
27,1121.5,1.17702,0.83109,1.24263,0.82489,0.72775,0.80408,0.50464,1.32582,0.91044,1.33728,0.004852,0.004852,0.004852
28,1162.49,1.16395,0.8141,1.23683,0.81715,0.76676,0.82188,0.52551,1.29139,0.87055,1.31999,0.004654,0.004654,0.004654
29,1203.68,1.14923,0.79726,1.22655,0.8164,0.78543,0.83425,0.53773,1.26266,0.82538,1.30617,0.004456,0.004456,0.004456
30,1244.85,1.1288,0.7813,1.21616,0.84347,0.76931,0.83562,0.53276,1.272,0.83438,1.30357,0.004258,0.004258,0.004258
31,1285.95,1.12886,0.77748,1.2124,0.83081,0.77407,0.8376,0.54857,1.22711,0.80477,1.28748,0.00406,0.00406,0.00406
32,1327.03,1.10034,0.75445,1.20102,0.84612,0.7695,0.83745,0.54426,1.25623,0.81205,1.30253,0.003862,0.003862,0.003862
33,1368.02,1.09916,0.74796,1.19575,0.84885,0.78936,0.85163,0.55629,1.24739,0.7957,1.29607,0.003664,0.003664,0.003664
34,1409.12,1.08091,0.73633,1.18354,0.83386,0.77897,0.82969,0.54551,1.23846,0.80979,1.29382,0.003466,0.003466,0.003466
35,1450.16,1.0708,0.71941,1.1817,0.83738,0.77937,0.84109,0.55322,1.22981,0.80188,1.29381,0.003268,0.003268,0.003268
36,1491.16,1.06353,0.7194,1.18036,0.83776,0.77338,0.84512,0.553,1.23151,0.79892,1.28154,0.00307,0.00307,0.00307
37,1532.07,1.04091,0.69806,1.17049,0.83311,0.79192,0.84115,0.5485,1.23734,0.78944,1.29088,0.002872,0.002872,0.002872
38,1573.08,1.03096,0.68989,1.15698,0.84169,0.78316,0.84913,0.56389,1.21386,0.77488,1.28071,0.002674,0.002674,0.002674
39,1614.11,1.02806,0.68348,1.15791,0.86032,0.78348,0.85225,0.56785,1.21006,0.76877,1.27682,0.002476,0.002476,0.002476
40,1655.16,1.0039,0.66667,1.144,0.83502,0.78477,0.8405,0.55466,1.22815,0.77798,1.28293,0.002278,0.002278,0.002278
41,1698.66,0.94996,0.54856,1.1303,0.84375,0.79085,0.85336,0.56925,1.20677,0.76196,1.27941,0.00208,0.00208,0.00208
42,1739.55,0.92426,0.52798,1.11059,0.84986,0.78519,0.85076,0.56897,1.20413,0.75304,1.28554,0.001882,0.001882,0.001882
43,1780.34,0.90316,0.5147,1.1007,0.86767,0.77463,0.85241,0.57637,1.18906,0.74097,1.26961,0.001684,0.001684,0.001684
44,1821.17,0.89107,0.50579,1.09177,0.86775,0.794,0.85786,0.57879,1.18228,0.73737,1.27552,0.001486,0.001486,0.001486
45,1861.98,0.86874,0.49054,1.0817,0.86471,0.78151,0.85281,0.57481,1.18189,0.73121,1.27691,0.001288,0.001288,0.001288
46,1902.74,0.85916,0.48507,1.07597,0.86569,0.78117,0.85105,0.57352,1.20056,0.74772,1.28597,0.00109,0.00109,0.00109
47,1943.55,0.84445,0.47191,1.07035,0.87054,0.78796,0.85455,0.58429,1.17165,0.72967,1.27509,0.000892,0.000892,0.000892
48,1984.38,0.83492,0.46869,1.06109,0.85466,0.79723,0.85717,0.58173,1.18354,0.72423,1.28372,0.000694,0.000694,0.000694
49,2025.22,0.82069,0.45974,1.05665,0.85756,0.8039,0.8573,0.58252,1.17418,0.72105,1.28086,0.000496,0.000496,0.000496
50,2066.01,0.80136,0.4497,1.04655,0.8571,0.79788,0.85279,0.58096,1.18095,0.72989,1.28712,0.000298,0.000298,0.000298
