epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
34,2380.85,0.98138,0.61495,1.20912,0.85638,0.81001,0.86742,0.59211,1.14151,0.69672,1.33959,0.0003466,0.0003466,0.0003466
35,2450.7,0.96956,0.61053,1.2026,0.87114,0.79224,0.86843,0.58808,1.13658,0.69823,1.34168,0.0003268,0.0003268,0.0003268
36,2520.61,0.96579,0.60162,1.19998,0.85631,0.80213,0.86729,0.591,1.13405,0.68476,1.34118,0.000307,0.000307,0.000307
37,2590.35,0.94789,0.58781,1.19433,0.84551,0.81336,0.86743,0.58975,1.14509,0.70144,1.35368,0.0002872,0.0002872,0.0002872
38,2660.19,0.93363,0.57922,1.17625,0.85501,0.8167,0.87539,0.59995,1.13599,0.66803,1.33998,0.0002674,0.0002674,0.0002674
39,2730.09,0.93464,0.57334,1.18109,0.85323,0.8212,0.87072,0.59981,1.11824,0.68981,1.34161,0.0002476,0.0002476,0.0002476
40,2800.05,0.9135,0.56233,1.16824,0.85443,0.81952,0.867,0.59385,1.12699,0.6914,1.34546,0.0002278,0.0002278,0.0002278
41,2872.49,0.86217,0.45443,1.15967,0.86292,0.80495,0.86921,0.59939,1.1182,0.67954,1.33998,0.000208,0.000208,0.000208
42,2942.13,0.84197,0.43672,1.14216,0.86084,0.81853,0.872,0.60379,1.11654,0.67226,1.34985,0.0001882,0.0001882,0.0001882
43,3011.74,0.82191,0.42644,1.13506,0.87175,0.81873,0.87466,0.60683,1.11179,0.66877,1.33927,0.0001684,0.0001684,0.0001684
44,3081.42,0.81017,0.41998,1.12274,0.87145,0.80852,0.87652,0.61158,1.09889,0.66817,1.33883,0.0001486,0.0001486,0.0001486
45,3151.11,0.79325,0.40818,1.11172,0.8732,0.81037,0.87706,0.61356,1.09987,0.66426,1.33079,0.0001288,0.0001288,0.0001288
46,3220.78,0.7853,0.40288,1.10618,0.8601,0.8169,0.87476,0.60855,1.11347,0.67698,1.33842,0.000109,0.000109,0.000109
47,3290.38,0.77042,0.39165,1.09946,0.8668,0.82016,0.87332,0.61303,1.09649,0.67091,1.33959,8.92e-05,8.92e-05,8.92e-05
48,3360.05,0.76814,0.39048,1.09595,0.87289,0.81567,0.87408,0.61165,1.09927,0.67383,1.33641,6.94e-05,6.94e-05,6.94e-05
49,3429.69,0.75258,0.38391,1.08738,0.87341,0.81555,0.87333,0.61456,1.09105,0.66743,1.32937,4.96e-05,4.96e-05,4.96e-05
50,3499.42,0.74134,0.37482,1.07849,0.86666,0.81369,0.8726,0.61624,1.08691,0.66873,1.331,2.98e-05,2.98e-05,2.98e-05
